source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Casablanca Coast  Flounder Oyj Line,hǎi dǎn Corporation Wharf,2032,3,66530,443185
Casablanca Coast  Flounder Oyj Line,hǎi dǎn Corporation Wharf,2033,6,135870,NA
Casablanca Coast  Flounder Oyj Line,hǎi dǎn Corporation Wharf,2034,1,21805,236045
Casablanca Coast  Ltd. Corporation,Estrella de la Costa Limited Liability Company,2030,1,5490,31815
Casablanca Coast  Ltd. Corporation,Estrella de la Costa Limited Liability Company,2031,42,245615,890545
Casablanca Coast  Ltd. Corporation,Estrella de la Costa Limited Liability Company,2032,29,226340,424405
Casablanca Coast  Ltd. Corporation,Estrella de la Costa Limited Liability Company,2033,2,10565,28610
Caspian Sea   AG Line,hǎi dǎn Corporation Wharf,2028,10,247890,1895150
Caspian Sea   AG Line,hǎi dǎn Corporation Wharf,2029,12,305480,2279230
Caspian Sea   AG Line,hǎi dǎn Corporation Wharf,2032,8,212485,674675
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2028,33,625700,NA
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2029,47,898455,11701975
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2030,27,517810,5718695
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2031,27,504585,5115000
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2032,37,723150,8435200
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2033,39,768440,NA
Chhattisgarh   Estuary Sp Marine biology,Kong zhong diao yu  Ges.m.b.H.,2034,41,803555,NA
Chhattisgarh   GmbH & Co. KG Sea spray,-68,2029,31,248490,3020620
Chhattisgarh   GmbH & Co. KG Sea spray,-68,2030,18,165665,1435950
Chhattisgarh   GmbH & Co. KG Sea spray,-68,2031,6,58905,580065
Chhattisgarh   GmbH & Co. KG Sea spray,-68,2032,5,44630,448205
Chhattisgarh   GmbH & Co. KG Sea spray,-68,2033,2,18400,410310
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2029,4,86970,460135
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2030,1,17890,154100
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2031,14,295095,1838490
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2032,31,634180,4485390
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2033,5,104650,NA
Chhattisgarh   S.A. de C.V.,Coral del Sur Ltd. Corporation Investment,2034,3,67190,743240
Chhattisgarh   S.A. de C.V.,Costa de la Felicidad Shipping,2029,2,43155,225105
Chhattisgarh   S.A. de C.V.,Costa de la Felicidad Shipping,2030,16,326450,2259130
Chhattisgarh   S.A. de C.V.,Costa de la Felicidad Shipping,2031,14,301665,2495315
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2028,5,108180,364330
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2029,31,665900,3508840
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2030,15,297535,1986100
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2031,2,42810,262125
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2033,4,86555,571265
Chhattisgarh   S.A. de C.V.,David Ltd. Liability Co Forwading,2034,8,179120,511875
Chhattisgarh   S.A. de C.V.,Great Ruaha River  GmbH,2029,4,83025,592390
Chhattisgarh   S.A. de C.V.,Great Ruaha River  GmbH,2030,6,104475,715500
Chhattisgarh   S.A. de C.V.,Great Ruaha River  GmbH,2031,2,45910,264165
Chhattisgarh   S.A. de C.V.,Great Ruaha River  GmbH,2033,10,208425,NA
Chhattisgarh   S.A. de C.V.,Great Ruaha River  GmbH,2034,2,45945,324150
Chhattisgarh   S.A. de C.V.,Okavango River  Limited Liability Company Shipping,2031,2,45345,73450
Chhattisgarh   S.A. de C.V.,Okavango River  Limited Liability Company Shipping,2032,13,293210,1955830
Chhattisgarh   S.A. de C.V.,Okavango River  Limited Liability Company Shipping,2033,4,89340,NA
Chhattisgarh   S.A. de C.V.,Okavango River  Limited Liability Company Shipping,2034,6,144525,1036575
Chhattisgarh   S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2029,1,21575,111035
Chhattisgarh   S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2030,12,255880,998040
Chhattisgarh   S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2031,32,696520,3642120
Chhattisgarh   S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2032,11,236915,1281620
Chhattisgarh   S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2033,2,45285,115470
Chhattisgarh   S.A. de C.V.,hǎi dǎn Corporation Wharf,2033,11,249580,1627460
Chhattisgarh   S.A. de C.V.,hǎi dǎn Corporation Wharf,2034,16,372010,2270625
Chhattisgarh  Seafood Ltd. Liability Co Worldwide,Uttarakhand  Market Limited Liability Company Nautical,2030,7,38795,183070
Chhattisgarh  Seafood Ltd. Liability Co Worldwide,Uttarakhand  Market Limited Liability Company Nautical,2031,31,283155,1321870
Chhattisgarh  Seafood Ltd. Liability Co Worldwide,Uttarakhand  Market Limited Liability Company Nautical,2032,12,96505,361855
Chhattisgarh  Seafood Ltd. Liability Co Worldwide,Uttarakhand  Market Limited Liability Company Nautical,2033,5,24695,147640
Chituku SRL & Son's,Olas del Mar Worldwide,2031,16,157390,3594295
Chituku SRL & Son's,Olas del Mar Worldwide,2032,7,92160,2599470
Chituku SRL & Son's,Olas del Mar Worldwide,2034,7,95295,2360485
Chituku Seabass LLC Delivery,Saltwater Supreme Pelican Ltd Enterprises,2028,4,100825,641410
Chituku Seabass LLC Delivery,Saltwater Supreme Pelican Ltd Enterprises,2029,6,154980,990485
Chituku Seabass LLC Delivery,Saltwater Supreme Pelican Ltd Enterprises,2030,8,247330,1260620
Chituku Seabass LLC Delivery,Saltwater Supreme Pelican Ltd Enterprises,2031,4,123555,686405
Chituku Trout Inc Cargo,Yu xian  SRL Industrial,2033,17,279030,3540500
Chituku Trout Inc Cargo,Yu xian  SRL Industrial,2034,5,84955,744300
Christopher Limited Liability Company,Mar del Este CJSC,2030,6,88665,1972060
Christopher Limited Liability Company,Mar del Este CJSC,2031,13,123920,1698370
Christopher Limited Liability Company,Mar del Este CJSC,2034,3,52320,1252345
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2029,7,123010,740290
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2030,27,476590,3176960
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2031,14,252205,1354375
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2032,21,382580,2686165
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2033,7,117935,766425
Chuan gou  Co Marine sanctuary,Madagascar Coast  AG Freight ,2034,21,363400,2402285
Chuan gou  Co Marine sanctuary,Mar del Este CJSC,2028,22,428575,2481155
Chuan gou  Co Marine sanctuary,Mar del Este CJSC,2029,47,885885,5215165
Chuan gou  Co Marine sanctuary,Mar del Este CJSC,2030,27,489375,4014615
Chuan gou  Co Marine sanctuary,Mar del Este CJSC,2032,12,201545,1235425
Chuan gou  Company Overseas,Pao gan SE Seal,2029,9,200125,2038575
Chuan gou  Company Overseas,Pao gan SE Seal,2030,12,239110,1864920
Chuan gou  Company Overseas,Pao gan SE Seal,2031,2,40825,307110
Chuan gou  Company Overseas,Pao gan SE Seal,2034,1,19220,127055
Chuan gou  N.V. Delivery,AquaDelight N.V. Coral Reef,2028,63,1007490,11536035
Chuan gou  N.V. Delivery,AquaDelight N.V. Coral Reef,2029,108,1644690,NA
Chuan gou  N.V. Delivery,AquaDelight N.V. Coral Reef,2030,6,80220,842430
Chuan gou  N.V. Delivery,AquaDelight N.V. Coral Reef,2032,2,23040,264145
Chuan gou  N.V. Delivery,AquaDelight N.V. Coral Reef,2034,16,287975,3091445
Chuan gou  N.V. Delivery,Belgian Cod BV Solutions,2032,30,564745,6777900
Chuan gou  N.V. Delivery,Belgian Cod BV Solutions,2033,3,56265,717385
Chuan gou  N.V. Delivery,Caracola del Sol Services,2028,4,60960,640080
Chuan gou  N.V. Delivery,Caracola del Sol Services,2029,77,1339490,15754150
Chuan gou  N.V. Delivery,Caracola del Sol Services,2030,4,48680,521945
Chuan gou  N.V. Delivery,Caracola del Sol Services,2032,1,8300,101030
Chuan gou  N.V. Delivery,Caracola del Sol Services,2033,37,461245,5216065
Chuan gou  N.V. Delivery,Caracola del Sol Services,2034,285,4361230,NA
Chuan gou  N.V. Delivery,Coastal Castaway Coast Corporation Worldwide,2029,29,476035,6480965
Chuan gou  N.V. Delivery,Coastal Castaway Coast Corporation Worldwide,2030,22,367120,3497305
Chuan gou  N.V. Delivery,Coastal Castaway Coast Corporation Worldwide,2031,11,196035,2573855
Chuan gou  N.V. Delivery,Coastal Castaway Coast Corporation Worldwide,2033,1,16060,188060
Chuan gou  N.V. Delivery,Coastal Castaway Coast Corporation Worldwide,2034,5,84820,917765
Chuan gou  N.V. Delivery,Mar del Este CJSC,2028,4,70885,809375
Chuan gou  N.V. Delivery,Mar del Este CJSC,2029,17,275095,NA
Chuan gou  N.V. Delivery,Mar del Este CJSC,2030,208,3445250,32722835
Chuan gou  N.V. Delivery,Mar del Este CJSC,2031,397,7334100,76977380
Chuan gou  N.V. Delivery,Mar del Este CJSC,2032,245,4983810,59970405
Chuan gou  N.V. Delivery,Mar del Este CJSC,2033,163,3232285,NA
Chuan gou  N.V. Delivery,Mar del Este CJSC,2034,163,3466875,39516150
Chuan gou  N.V. Delivery,Pao gan SE Seal,2028,16,283445,3005630
Chuan gou  N.V. Delivery,Pao gan SE Seal,2029,11,193885,2461005
Chuan gou  N.V. Delivery,Pao gan SE Seal,2030,2,17475,164530
Chuan gou  N.V. Delivery,Sea Breeze Corporation Marine sanctuary,2028,7,105265,1055360
Chuan gou  N.V. Delivery,Sea Breeze Corporation Marine sanctuary,2029,4,65175,746175
Chuan gou  N.V. Delivery,Sea Breeze Corporation Marine sanctuary,2034,18,188395,2213180
Chuan gou  N.V. Delivery,Selous Game Reserve  S.A. de C.V.,2028,10,174105,2037105
Chuan gou  N.V. Delivery,Selous Game Reserve  S.A. de C.V.,2029,111,1961225,NA
Chuan gou  N.V. Delivery,Selous Game Reserve  S.A. de C.V.,2030,66,1165560,11037885
Chuan gou  N.V. Delivery,Selous Game Reserve  S.A. de C.V.,2033,40,790020,9679210
Chuan gou  S.p.A. United,Caracola del Sol Services,2031,17,492670,1546005
Chuan gou  S.p.A. United,Caracola del Sol Services,2032,26,694335,2362485
Coastal Castaway AB and Son's,Kong zhong diao yu  Ges.m.b.H.,2031,10,227105,582850
Coastal Castaway AB and Son's,Kong zhong diao yu  Ges.m.b.H.,2032,31,691635,1989720
Coastal Castaway S.A. de C.V. United,hǎi dǎn Corporation Wharf,2029,3,69480,1070045
Coastal Castaway S.A. de C.V. United,hǎi dǎn Corporation Wharf,2030,13,280700,3634705
Coastal Castaway S.A. de C.V. United,hǎi dǎn Corporation Wharf,2034,9,335960,5548100
Coastal Charm AG Overseas,AtlanticAppetite Oyster  Ltd. Corporation Investment,2030,10,814265,3137705
Coastal Charm AG Overseas,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,8,714600,2184670
Coastal Charm AG Overseas,AtlanticAppetite Oyster  Ltd. Corporation Investment,2032,6,274755,1482715
CoastalCuisine Ltd. Liability Co,Mar del Este CJSC,2028,2,39430,255935
CoastalCuisine Ltd. Liability Co,Mar del Este CJSC,2029,15,281170,1096125
CoastalCuisine Ltd. Liability Co,Mar del Este CJSC,2030,18,366990,1336350
CoastalCuisine Ltd. Liability Co,Mar del Este CJSC,2033,3,63495,387960
CoastalCuisine Ltd. Liability Co,Mar del Este CJSC,2034,2,23135,962305
CoastalCuisine Ltd. Liability Co,hǎi dǎn Corporation Wharf,2028,7,142775,340555
CoastalCuisine Ltd. Liability Co,hǎi dǎn Corporation Wharf,2029,4,96755,282035
CoastalCuisine Ltd. Liability Co,hǎi dǎn Corporation Wharf,2030,4,80040,167895
CoastalCuisine Ltd. Liability Co,hǎi dǎn Corporation Wharf,2033,2,43775,69405
CoastalCuisine Ltd. Liability Co,hǎi dǎn Corporation Wharf,2034,4,88355,152040
Congo Basin  Limited Liability Company,Costa de la Felicidad Shipping,2030,20,390795,4045825
Congo Basin  Limited Liability Company,Costa de la Felicidad Shipping,2031,22,429190,1929280
Congo Basin  Limited Liability Company,Costa de la Felicidad Shipping,2032,26,507225,2725885
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2028,11,9565,48315
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2029,8,10430,33985
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2030,5,5160,39420
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2031,10,7445,246385
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2032,12,11595,80135
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2033,13,12110,170575
Congo Rapids   Corporation Sextant,Belgian Shrimps Ocean Corp Holdings,2034,2,770,12405
Congo Rapids   Ltd. Corporation,3 Oceanography ОАО Marine life,2030,12,263165,2336245
Congo Rapids   Ltd. Corporation,3 Oceanography ОАО Marine life,2031,48,1049080,8131490
Congo Rapids   Ltd. Corporation,Costa del Viento Fish  S.p.A. United,2031,15,342630,2390320
Congo Rapids   Ltd. Corporation,Costa del Viento Fish  S.p.A. United,2033,12,279060,NA
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2028,6,94675,841945
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2029,14,281035,1326485
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2030,11,224680,1048500
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2031,4,88885,549720
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2032,4,87990,284295
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2033,8,147345,NA
Congo River  S.p.A. Overseas,Portuguese Tuna Incorporated Marine,2034,2,44060,287125
Consulting S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2033,14,275230,NA
Consulting S.A. de C.V.,Selous Game Reserve  S.A. de C.V.,2034,12,271960,NA
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2029,22,486655,7280120
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2030,2,46925,354235
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2031,20,476095,6939575
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2032,16,384840,6466555
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2033,5,116610,NA
Coral Azul and OJSC Brothers,hǎi dǎn Corporation Wharf,2034,4,95330,1512670
Coral Coast Freight  Flotsam,Brisa del Este BV,2031,10,259560,1024305
Coral Coast Freight  Flotsam,Brisa del Este BV,2032,25,651795,3128800
Coral Cove BV Brothers,Coastal Charm GmbH Transportation,2030,28,298190,3337685
Coral Cove BV Brothers,Mar del Este CJSC,2028,8,82190,796375
Coral Cove BV Brothers,Mar del Este CJSC,2029,13,206350,1851030
Coral Cove BV Brothers,Mar del Este CJSC,2030,19,244490,2698195
Coral Cove BV Brothers,Mar del Este CJSC,2031,24,433100,4847335
Coral Cove BV Brothers,Mar del Este CJSC,2032,9,171705,1843870
Coral Cove BV Brothers,Mar del Este CJSC,2033,1,15295,153110
Coral Cove BV Brothers,Mar del Este CJSC,2034,2,18140,193085
Coral Cove BV Brothers,Saltwater Supreme Pelican Ltd Enterprises,2028,14,170490,1771110
Coral Cove BV Brothers,Saltwater Supreme Pelican Ltd Enterprises,2029,8,129760,1221985
Coral Cove BV Brothers,Saltwater Supreme Pelican Ltd Enterprises,2030,2,21960,204110
Coral Cove BV Brothers,Saltwater Supreme Pelican Ltd Enterprises,2031,8,85000,844080
Coral Cove BV Brothers,Senegal Coast  Inc Forwading,2028,9,121555,1190950
Coral Cove BV Brothers,Senegal Coast  Inc Forwading,2031,2,42715,430055
Coral Cove BV Brothers,Senegal Coast  Inc Forwading,2032,18,342020,3635910
Coral Cove BV Brothers,Uttarakhand  Market Limited Liability Company Nautical,2029,2,21195,208080
Coral Cove BV Brothers,Uttarakhand  Market Limited Liability Company Nautical,2030,65,555805,6193650
Coral Cove BV Brothers,Uttarakhand  Market Limited Liability Company Nautical,2032,2,27710,322240
Coral Cove LC Hull,-54,2028,2,87595,299390
Coral Cove LC Hull,-54,2030,11,455305,1720850
Coral Cove LC Hull,-54,2031,1,79960,346320
Coral Cove LC Hull,-54,2033,7,137415,NA
Coral Cove LC Hull,-54,2034,2,39430,66420
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2028,8,253780,NA
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2029,1,55810,1072480
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2031,1,12105,109070
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2032,1,18985,225105
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2033,1,19930,190050
Coral Cove LC Hull,3 Oceanography ОАО Marine life,2034,20,324635,3346475
Coral Cove LC Hull,Caracola del Sol Services,2028,7,170250,1289655
Coral Cove LC Hull,Caracola del Sol Services,2029,4,109850,326375
Coral Cove LC Hull,Caracola del Sol Services,2030,1,26400,498185
Coral Cove LC Hull,Caracola del Sol Services,2031,5,208085,877545
Coral Cove LC Hull,Caracola del Sol Services,2032,17,417550,2489595
Coral Cove LC Hull,Caracola del Sol Services,2033,6,146930,NA
Coral Cove LC Hull,Caracola del Sol Services,2034,1,19870,300035
Coral Cove LC Hull,Coral Cove BV Delivery,2028,2,42000,649430
Coral Cove LC Hull,Coral Cove BV Delivery,2029,1,15865,46025
Coral Cove LC Hull,Coral Cove BV Delivery,2030,3,65910,696205
Coral Cove LC Hull,Coral Cove BV Delivery,2033,16,338595,NA
Coral Cove LC Hull,Coral Cove BV Delivery,2034,13,273240,3127305
Coral Cove LC Hull,Costa de la Felicidad Shipping,2028,20,708860,7444590
Coral Cove LC Hull,Costa de la Felicidad Shipping,2029,18,882755,9770165
Coral Cove LC Hull,Costa de la Felicidad Shipping,2031,2,36910,147090
Coral Cove LC Hull,Costa de la Felicidad Shipping,2032,7,141295,1161370
Coral Cove LC Hull,Costa de la Felicidad Shipping,2033,3,61470,667390
Coral Cove LC Hull,Costa de la Felicidad Shipping,2034,11,244880,5425740
Coral Cove LC Hull,Mar del Este CJSC,2028,17,731940,2627635
Coral Cove LC Hull,Mar del Este CJSC,2029,12,521950,1789415
Coral Cove LC Hull,Mar del Este CJSC,2030,28,967975,NA
Coral Cove LC Hull,Mar del Este CJSC,2031,8,238805,NA
Coral Cove LC Hull,Mar del Este CJSC,2032,10,268740,2910620
Coral Cove LC Hull,Mar del Este CJSC,2033,12,276325,3559145
Coral Cove LC Hull,Mar del Este CJSC,2034,17,351600,2486050
Coral Cove LC Hull,Olas del Mar Worldwide,2028,6,118030,1310735
Coral Cove LC Hull,Olas del Mar Worldwide,2029,4,78420,854585
Coral Cove LC Hull,Olas del Mar Worldwide,2033,42,788870,NA
Coral Cove LC Hull,Olas del Mar Worldwide,2034,3,51020,406160
Coral Cove LC Hull,Playa de la Luna Incorporated,2028,1,28885,95890
Coral Cove LC Hull,Playa de la Luna Incorporated,2033,24,679420,2111850
Coral Cove LC Hull,Saltwater Supreme ОАО Forwading,2028,25,548665,6350135
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2028,7,156875,NA
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2029,14,855995,3954820
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2030,21,1102330,5915715
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2031,7,149260,1708435
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2032,32,631485,7581750
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2033,32,653635,7916165
Coral Cove LC Hull,hǎi dǎn Corporation Wharf,2034,13,251060,2509075
Coral Kingdom Co Merchants,Maharashtra  Ltd. Liability Co Shipping,2028,6,360990,2582935
Coral Kingdom Co Merchants,Maharashtra  Ltd. Liability Co Shipping,2032,3,204670,1411860
Coral Kingdom Co Merchants,Maharashtra  Ltd. Liability Co Shipping,2033,10,1566660,NA
Coral Kingdom Co Merchants,Maharashtra  Ltd. Liability Co Shipping,2034,8,896945,6709990
Coral Kingdom Co Merchants,Mar del Este CJSC,2028,6,874050,NA
Coral Kingdom Co Merchants,Mar del Este CJSC,2029,2,99965,1579055
Coral Kingdom Co Merchants,Mar del Este CJSC,2031,14,1189620,7248875
Coral Kingdom Co Merchants,Mar del Este CJSC,2032,16,1442415,9974445
Coral Kingdom Co Merchants,Mar del Este CJSC,2033,13,1287405,NA
Coral Kingdom Co Merchants,Mar del Este CJSC,2034,20,2222000,NA
Coral Kingdom Co Merchants,hǎi dǎn Corporation Wharf,2029,4,628755,2958595
Coral Kingdom Co Merchants,hǎi dǎn Corporation Wharf,2030,8,1032345,5735370
Coral Kingdom Co Merchants,hǎi dǎn Corporation Wharf,2031,14,2530960,13352390
Coral Kingdom Co Merchants,hǎi dǎn Corporation Wharf,2032,10,1790950,12363055
Coral Kingdom Co Merchants,hǎi dǎn Corporation Wharf,2034,8,189965,1424795
Coral del Mar Incorporated,hǎi dǎn Corporation Wharf,2029,33,710425,6806680
Coral del Mar Logistics,Caracola del Sol Services,2029,34,396855,4526135
Coral del Mar Logistics,Caracola del Sol Services,2030,25,283240,2613065
Coral del Mar Logistics,Caracola del Sol Services,2031,72,832675,8183170
Coral del Mar Logistics,Caracola del Sol Services,2032,135,1620860,16091715
Coral del Mar Logistics,Caracola del Sol Services,2033,238,2842110,29202010
Coral del Mar Logistics,Caracola del Sol Services,2034,246,2945305,30726725
Coral del Mar Logistics,Sea Breeze Corporation Marine sanctuary,2029,6,74460,894520
Coral del Mar Logistics,Sea Breeze Corporation Marine sanctuary,2030,10,110885,1046705
Coral del Mar Logistics,Sea Breeze Corporation Marine sanctuary,2031,29,358405,3337250
Coral del Mar Logistics,Sea Breeze Corporation Marine sanctuary,2032,42,502880,4546295
Coral del Mar Logistics,Sea Breeze Corporation Marine sanctuary,2033,5,59430,555190
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2028,85,2119285,7738695
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2029,55,1286965,5268605
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2030,99,2399470,8498005
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2031,78,1739855,5327000
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2032,39,877530,3277725
Coral del Sur AS Port,Faroe Islands Halibut Sea S.p.A. Distribution,2033,5,109650,339950
Coral del Sur LLC Transport,David Ltd. Liability Co Forwading,2031,3,62580,186305
Coral del Sur LLC Transport,David Ltd. Liability Co Forwading,2032,5,107995,182100
Coral del Sur LLC Transport,David Ltd. Liability Co Forwading,2033,17,375825,NA
Coral del Sur LLC Transport,David Ltd. Liability Co Forwading,2034,16,351335,NA
Coral del Sur Limited Liability Company,hǎi dǎn Corporation Wharf,2029,13,129410,359250
Coral del Sur Limited Liability Company,hǎi dǎn Corporation Wharf,2030,2,17610,48445
Coral del Sur Limited Liability Company,hǎi dǎn Corporation Wharf,2031,10,195670,480825
Coral del Sur Limited Liability Company,hǎi dǎn Corporation Wharf,2032,5,90555,281540
Coral del Sur Limited Liability Company,hǎi dǎn Corporation Wharf,2034,14,314405,1769710
Coral del Sur Sagl Family,Yu xian  SRL Industrial,2028,4,77235,740285
Coral del Sur Sagl Family,Yu xian  SRL Industrial,2029,94,1822665,17969260
Coral del Sur Sagl Family,Yu xian  SRL Industrial,2030,38,733555,6873365
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2028,64,1305045,14341570
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2029,75,1492465,17484810
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2030,27,540570,5333325
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2032,54,1053955,8957345
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2033,83,1620735,NA
CoralCove Foods AG Marine conservation,AquaDelight N.V. Coral Reef,2034,31,656760,6559615
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2028,11,212955,2234935
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2029,4,80810,907390
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2030,4,77170,731415
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2031,12,224430,2226195
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2032,4,74565,596395
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2033,4,57185,490390
CoralCove Foods AG Marine conservation,Caracola del Sol Services,2034,1,18130,129105
CoralCove Foods AG Marine conservation,Madagascar Coast  AG Freight ,2030,2,38950,375135
CoralCove Foods AG Marine conservation,Madagascar Coast  AG Freight ,2031,1,19535,193145
CoralCove Foods AG Marine conservation,Madagascar Coast  AG Freight ,2032,8,154525,1566625
CoralCove Foods AG Marine conservation,Madagascar Coast  AG Freight ,2033,8,167490,NA
CoralCove Foods AG Marine conservation,Madagascar Coast  AG Freight ,2034,2,40875,337155
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2028,10,199800,2183895
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2029,17,323375,3812190
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2030,33,632600,6111965
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2031,44,874025,8125355
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2032,40,784590,6975255
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2033,47,889975,NA
CoralCove Foods AG Marine conservation,Mar del Este CJSC,2034,12,226765,1920895
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2028,5,101660,1068335
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2029,8,160430,2022055
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2030,8,168325,1556590
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2031,6,121755,1150425
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2032,15,277425,2383320
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2033,10,178495,1954065
CoralCove Foods AG Marine conservation,Pao gan LC Freight ,2034,20,379610,3102290
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2028,1,20685,236040
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2030,3,62210,535105
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2031,21,377425,4931940
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2032,5,87515,835440
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2033,18,325735,NA
CoralCove Foods AG Marine conservation,Pao gan SE Seal,2034,15,282160,2351075
CoralCove Foods AG Marine conservation,Sea Breeze Corporation Marine sanctuary,2028,12,241980,2606405
CoralCove Foods AG Marine conservation,Sea Breeze Corporation Marine sanctuary,2029,11,217555,2574605
CoralCove Foods AG Marine conservation,Sea Breeze Corporation Marine sanctuary,2030,2,36120,333245
CoralCove Foods AG Marine conservation,Sea Breeze Corporation Marine sanctuary,2031,5,75500,667425
