source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Estrella del Mar ОАО Shipping,bái suō wěn lú AS,2031,2,39160,187355
Estrella del Mar ОАО Shipping,bái suō wěn lú AS,2032,10,222230,1292375
Estrella del Mar ОАО Shipping,bái suō wěn lú AS,2033,38,820930,5574650
Estrella del Mar ОАО Shipping,bái suō wěn lú AS,2034,36,777920,5442230
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2028,40,809305,4264200
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2029,99,2004010,12548360
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,56,1232760,7173815
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,43,1047945,5498720
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,14,344035,2093230
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,12,276985,1790975
Fin Addiction Ltd Line,-131,2029,2,41275,206435
Fin Addiction Ltd Line,-131,2031,20,436885,3639550
Fin Addiction Ltd Line,-131,2032,54,1195770,14904245
Fin Addiction Ltd Line,-131,2033,40,891185,10936105
Fin Addiction Ltd Line,-131,2034,3,67430,730280
Fin Addiction Ltd Line,3 Trawler Corp Distribution,2028,60,1099115,6493035
Fin Addiction Ltd Line,3 Trawler Corp Distribution,2031,28,553245,5716930
Fin Addiction Ltd Line,3 Trawler Corp Distribution,2032,42,829900,6991730
Fin Addiction Ltd Line,3 Trawler Corp Distribution,2033,22,434715,4050695
Fin Addiction Ltd Line,Adriatic Tuna Seabass BV Transit,2029,7,134070,980270
Fin Addiction Ltd Line,Adriatic Tuna Seabass BV Transit,2030,15,287330,2307360
Fin Addiction Ltd Line,Arena del Mar Marine Marine biology,2029,6,128055,359170
Fin Addiction Ltd Line,Arena del Mar Marine Marine biology,2030,9,194530,1073245
Fin Addiction Ltd Line,Arena del Mar Marine Marine biology,2031,6,131460,861280
Fin Addiction Ltd Line,Chituku Ltd. Liability Co Transport,2029,20,407785,2117445
Fin Addiction Ltd Line,Chituku Ltd. Liability Co Transport,2031,2,44165,259020
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2028,1,22960,115095
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2029,3,65745,324135
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2030,31,678345,3725020
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2031,10,212790,1902975
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2032,29,641060,7096555
Fin Addiction Ltd Line,Costa de la Felicidad Shipping,2033,5,112145,1119120
Fin Addiction Ltd Line,Mar de Cielo Ltd. Corporation,2028,5,96050,558350
Fin Addiction Ltd Line,Mar de Cielo Ltd. Corporation,2029,38,734375,4262120
Fin Addiction Ltd Line,Mar del Este CJSC,2028,6,121580,517435
Fin Addiction Ltd Line,Mar del Este CJSC,2029,3,61835,406140
Fin Addiction Ltd Line,Mar del Este CJSC,2030,9,174970,1570740
Fin Addiction Ltd Line,Mar del Este CJSC,2031,6,112325,1148595
Fin Addiction Ltd Line,Mar del Este CJSC,2032,17,326220,3431320
Fin Addiction Ltd Line,Mar del Este CJSC,2033,12,238560,NA
Fin Addiction Ltd Line,Mar del Este CJSC,2034,3,56965,623130
Fin Addiction Ltd Line,Olas del Sur Ltd,2028,28,546780,2993440
Fin Addiction Ltd Line,Olas del Sur Ltd,2030,11,197510,1329915
Fin Addiction Ltd Line,Olas del Sur Ltd,2031,4,72175,473215
Fin Addiction Ltd Line,Olas del Sur Ltd,2032,1,22015,378195
Fin Addiction Ltd Line,Olas del Sur Ltd,2033,2,41420,164880
Fin Addiction Ltd Line,Orange River   Incorporated Shipping,2029,2,36010,178810
Fin Addiction Ltd Line,Orange River   Incorporated Shipping,2030,15,217405,1680615
Fin Addiction Ltd Line,Orange River   Incorporated Shipping,2033,5,92965,769485
Fin Addiction Ltd Line,Pao gan SE Seal,2028,6,144080,714540
Fin Addiction Ltd Line,Pao gan SE Seal,2029,20,473355,2377020
Fin Addiction Ltd Line,Pao gan SE Seal,2030,13,286915,1357795
Fin Addiction Ltd Line,Pao gan SE Seal,2031,3,64530,720160
Fin Addiction Ltd Line,Pao gan SE Seal,2032,4,86035,973370
Fin Addiction Ltd Line,The Sea Turtle GmbH & Co. KG,2030,1,18010,167095
Fin Addiction Ltd Line,The Sea Turtle GmbH & Co. KG,2031,6,118255,1101625
Fin Addiction Ltd Line,The Sea Turtle GmbH & Co. KG,2032,5,100445,694305
Fin Addiction Ltd Line,The Sea Turtle GmbH & Co. KG,2033,12,235325,2123255
Fin Addiction Ltd Line,The Sea Turtle GmbH & Co. KG,2034,3,56485,623395
Fin Addiction Ltd Line,Tripura  Pier N.V. Solutions,2028,19,335005,1874210
Fin Addiction Ltd Line,Tripura  Pier N.V. Solutions,2029,3,54470,561125
Fin Addiction Ltd Line,Tripura  Pier N.V. Solutions,2031,24,481615,1529170
Fin Addiction Ltd Line,Yu xian  SRL Industrial,2028,8,190170,935025
Fin Addiction Ltd Line,Yu xian  SRL Industrial,2029,10,210670,882360
Fin Addiction Ltd Line,Yu xian  SRL Industrial,2030,5,90050,707275
Fin Addiction Ltd Line,Yu xian  SRL Industrial,2031,1,19515,109110
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2028,23,467295,2289375
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2029,87,1606130,9082795
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2030,62,1151395,8705250
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2031,14,263315,2107055
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2032,6,118230,855260
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2033,23,432945,5076045
Fin Addiction Ltd Line,hǎi dǎn Corporation Wharf,2034,30,586350,6459165
FinestTastes Ltd. Corporation Solutions,The Salty Dog Limited Liability Company,2031,21,98770,330915
FinestTastes Ltd. Corporation Solutions,The Salty Dog Limited Liability Company,2032,22,122360,280325
French  Seabed S.p.A. Forwading,-41,2028,4,73525,841450
French  Seabed S.p.A. Forwading,-41,2029,9,154420,1944010
French  Seabed S.p.A. Forwading,-41,2030,5,91900,880365
French  Seabed S.p.A. Forwading,-41,2031,7,128665,1209545
French  Seabed S.p.A. Forwading,-41,2032,2,42440,322120
French  Seabed S.p.A. Forwading,-41,2033,16,344430,NA
French  Seabed S.p.A. Forwading,-41,2034,10,212745,1872945
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,8,152030,1817685
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,100,1806355,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,111,2062070,19515080
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,51,945965,9731880
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,11,241905,1909930
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,45,959650,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,8,175290,1468530
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,2,36765,413255
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,6,116790,1459995
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2030,4,74775,709375
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,9,169960,1578805
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2032,7,149410,1252815
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2033,4,93645,NA
French  Seabed S.p.A. Forwading,AtlanticAppetite Oyster  Ltd. Corporation Investment,2034,4,89205,758500
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,42,721575,7915950
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,56,911920,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,57,934500,8869410
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,30,513725,4984870
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,7,129645,1268650
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,11,185275,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,15,257075,2144100
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,11,196695,2249355
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,7,108585,1358850
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,12,204415,1853940
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,21,373835,4128295
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,13,257830,2181295
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,11,208140,NA
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,12,250705,1913925
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2028,7,116915,1196800
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2029,8,122665,1451820
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,28,459105,4669565
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,15,270070,2564285
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2032,2,30220,298155
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2033,3,46975,414175
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2034,3,52530,468550
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2029,16,275720,3189495
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,29,519255,4737070
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,8,144410,1379180
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,11,200255,2173005
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2029,1,18385,188125
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,19,348180,3178855
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,31,566615,5367830
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2033,2,42490,NA
French  Seabed S.p.A. Forwading,Mar de la Felicidad GmbH Worldwide,2028,7,126355,1275580
French  Seabed S.p.A. Forwading,Mar de la Felicidad GmbH Worldwide,2029,8,147020,NA
French  Seabed S.p.A. Forwading,Mar de la Felicidad GmbH Worldwide,2030,8,121830,1092620
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,13,229025,2428345
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,22,401360,4932295
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2030,7,129920,1263495
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2031,4,71625,628275
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2032,1,18775,184025
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2033,6,134420,NA
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2034,4,88160,763390
French  Seabed S.p.A. Forwading,Mar del Golfo Line Seafood,2028,19,322760,3692840
French  Seabed S.p.A. Forwading,Mar del Golfo Line Seafood,2029,7,116575,1474520
French  Seabed S.p.A. Forwading,Mar del Golfo Line Seafood,2030,4,70550,649370
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2028,11,200260,2349215
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2029,3,50925,642270
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2030,16,285215,2703425
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2031,11,195515,1845985
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2032,4,78405,591150
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2033,5,99110,NA
French  Seabed S.p.A. Forwading,Olas del Mar AS and Son's,2034,3,58840,528315
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2028,4,71605,728275
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2030,8,141435,1342685
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2031,10,176320,1672855
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2032,1,18780,184095
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2033,6,127360,NA
French  Seabed S.p.A. Forwading,Orange River   Incorporated Shipping,2034,3,64225,563280
French  Seabed S.p.A. Forwading,Panope Limited Liability Company,2029,9,159165,1745855
French  Seabed S.p.A. Forwading,Panope Limited Liability Company,2030,14,259345,2339245
French  Seabed S.p.A. Forwading,Panope Limited Liability Company,2031,3,53230,502115
French  Seabed S.p.A. Forwading,Pao gan SE Seal,2028,2,32765,332095
French  Seabed S.p.A. Forwading,Pao gan SE Seal,2029,5,86110,1003505
French  Seabed S.p.A. Forwading,Pao gan SE Seal,2030,6,97785,912225
French  Seabed S.p.A. Forwading,Pao gan SE Seal,2031,11,180350,1696860
French  Seabed S.p.A. Forwading,Pao gan SE Seal,2032,1,20130,198175
French  Seabed S.p.A. Forwading,Saltwater Supreme ОАО Forwading,2028,8,149125,1547840
French  Seabed S.p.A. Forwading,Saltwater Supreme ОАО Forwading,2029,19,331375,NA
French  Seabed S.p.A. Forwading,Saltwater Supreme ОАО Forwading,2030,3,54500,545390
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2028,4,66595,761330
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2029,1,16280,167080
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2030,7,109560,1029700
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2031,8,131295,1248595
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2032,2,37300,304190
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2033,3,51825,NA
French  Seabed S.p.A. Forwading,Sea Breeze Corporation Marine sanctuary,2034,5,85015,749375
French  Seabed S.p.A. Forwading,Selous Game Reserve  S.A. de C.V.,2028,9,157270,1789975
French  Seabed S.p.A. Forwading,Selous Game Reserve  S.A. de C.V.,2029,13,236975,NA
French  Seabed S.p.A. Forwading,Selous Game Reserve  S.A. de C.V.,2030,9,185660,1588075
French  Seabed S.p.A. Forwading,Spanish Anchovy SE Marine,2030,21,385320,3678180
French  Seabed S.p.A. Forwading,Spanish Anchovy SE Marine,2031,1,17585,166070
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2028,22,364480,3986810
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2029,15,248785,2819115
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2030,13,211020,2047130
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2031,4,70275,682345
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2032,2,38705,382275
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2033,2,34415,349165
French  Seabed S.p.A. Forwading,West Bengal   OJSC Transport,2034,3,55025,481270
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2028,35,652290,7251095
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2029,45,828940,NA
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2030,80,1464690,13845660
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2031,26,469145,4490390
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2032,18,358280,3098065
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2033,17,351860,NA
French  Seabed S.p.A. Forwading,hǎi dǎn Corporation Wharf,2034,6,134105,1138500
Greek Octopus SRL Logistics,Asiotr Coral Ltd. Corporation Cargo,2030,22,569985,1964835
Greek Octopus SRL Logistics,Asiotr Coral Ltd. Corporation Cargo,2031,12,305720,1078285
Greek Octopus SRL Logistics,Asiotr Coral Ltd. Corporation Cargo,2032,6,155195,598955
Greek Octopus SRL Logistics,Caracola del Sol Services,2028,551,10630605,NA
Greek Octopus SRL Logistics,Caracola del Sol Services,2029,90,1693845,4211780
Greek Octopus SRL Logistics,Caracola del Sol Services,2031,2,45745,137300
Greek Octopus SRL Logistics,La gan  River Corporation Forwading,2028,53,1038045,3191920
Greek Octopus SRL Logistics,Orange River   Incorporated Shipping,2028,265,4893875,14999835
Greek Octopus SRL Logistics,Orange River   Incorporated Shipping,2029,73,1371865,3208430
Greek Octopus SRL Logistics,Pao gan SE Seal,2028,775,15210595,46620975
Greek Octopus SRL Logistics,Pao gan SE Seal,2029,833,16072625,NA
Greek Octopus SRL Logistics,qīng yú Corp Pier,2030,28,768130,2528260
Greek Sea Bass Company Express,-54,2029,19,417545,2008355
Greek Sea Bass Company Express,-54,2030,5,114040,694260
Greek Sea Bass Company Express,-564,2033,83,1953655,6721495
Greek Sea Bass Company Express,-9346,2029,7,199395,869370
Greek Sea Bass Company Express,-9346,2030,17,226670,923180
Greek Sea Bass Company Express,-9346,2031,5,104380,378765
Greek Sea Bass Company Express,-9346,2032,9,184320,378920
Greek Sea Bass Company Express,Brisa del Este BV,2028,3,55830,223020
Greek Sea Bass Company Express,Brisa del Este BV,2033,27,520215,NA
Greek Sea Bass Company Express,Brisa del Este BV,2034,3,55250,149360
Greek Sea Bass Company Express,Bujagali Falls  Pic Family,2031,15,340225,1481535
Greek Sea Bass Company Express,Bujagali Falls  Pic Family,2032,3,69870,279385
Greek Sea Bass Company Express,Bujagali Falls  Pic Family,2033,26,587885,NA
Greek Sea Bass Company Express,Kong zhong diao yu  Ges.m.b.H.,2029,3,49255,230170
Greek Sea Bass Company Express,Kong zhong diao yu  Ges.m.b.H.,2030,13,286845,1155225
Greek Sea Bass Company Express,Kong zhong diao yu  Ges.m.b.H.,2032,1,22690,92160
Greek Sea Bass Company Express,Kong zhong diao yu  Ges.m.b.H.,2033,8,186930,NA
Greek Sea Bass Company Express,Mar del Este CJSC,2028,39,701100,NA
Greek Sea Bass Company Express,Mar del Este CJSC,2029,49,1016450,4785160
Greek Sea Bass Company Express,Mar del Este CJSC,2030,21,448770,1755880
Greek Sea Bass Company Express,Mar del Este CJSC,2031,18,406960,1835875
Greek Sea Bass Company Express,Mar del Este CJSC,2032,10,214780,808225
Greek Sea Bass Company Express,Mar del Este CJSC,2033,20,464400,NA
Greek Sea Bass Company Express,Mar del Este CJSC,2034,4,90460,NA
Greek Sea Bass Company Express,Océano de Coral Corporation Express,2028,35,828700,3829740
Greek Sea Bass Company Express,Océano de Coral Corporation Express,2029,2,49970,197910
Greek Sea Bass Company Express,Océano de Coral Corporation Express,2030,4,54105,233570
Greek Sea Bass Company Express,Océano de Coral Corporation Express,2032,3,78865,258500
Greek Sea Bass Company Express,Océano de Coral Corporation Express,2033,9,205955,NA
Greek Sea Bass Company Express,Olas del Sur Ltd,2028,36,1528740,6987575
Greek Sea Bass Company Express,Olas del Sur Ltd,2029,56,3121215,NA
Greek Sea Bass Company Express,Olas del Sur Ltd,2030,54,3514085,16176010
Greek Sea Bass Company Express,Olas del Sur Ltd,2031,60,4018215,18086275
Greek Sea Bass Company Express,Olas del Sur Ltd,2032,71,3496545,10721450
Greek Sea Bass Company Express,Olas del Sur Ltd,2033,147,3573935,10058830
Greek Sea Bass Company Express,Olas del Sur Ltd,2034,16,379585,892700
Greek Sea Bass Company Express,Pao gan SE Seal,2028,9,212290,954475
Greek Sea Bass Company Express,Pao gan SE Seal,2029,29,703925,3458625
Greek Sea Bass Company Express,Pao gan SE Seal,2030,5,109815,502560
Greek Sea Bass Company Express,Pao gan SE Seal,2031,7,166890,413465
Greek Sea Bass Company Express,Pao gan SE Seal,2032,4,75290,212300
Greek Sea Bass Company Express,Pao gan SE Seal,2033,8,179750,464895
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2028,26,577345,2403865
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2029,3,66350,313360
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2030,5,110245,507385
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2031,4,78120,339915
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2032,1,21855,87350
Greek Sea Bass Company Express,Portuguese Tuna Incorporated Marine,2033,1,21840,84715
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2028,18,348585,1555275
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2029,51,1045935,NA
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2030,31,640815,2604745
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2031,26,566905,2029295
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2032,21,459655,1285945
Greek Sea Bass Company Express,Selous Game Reserve  S.A. de C.V.,2033,22,509115,1558775
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2028,1,26315,116030
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2029,15,347915,1607865
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2030,30,694855,2760775
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2031,13,301780,1243030
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2032,2,41545,69910
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2033,4,90020,NA
Greek Sea Bass Company Express,hǎi dǎn Corporation Wharf,2034,1,23165,NA
Italian Sardines Ltd. Liability Co,-295,2031,2,37520,368170
Italian Sardines Ltd. Liability Co,-295,2032,43,926945,8180170
Italian Sardines Ltd. Liability Co,-295,2033,21,451155,NA
Italian Sardines Ltd. Liability Co,-295,2034,69,1529015,NA
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2029,9,141880,1739695
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2030,25,378045,3382680
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2031,7,106470,995335
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2032,43,732970,9240655
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2033,10,161340,NA
Italian Sardines Ltd. Liability Co,3 Trawler Corp Distribution,2034,19,358160,3629725
Italian Sardines Ltd. Liability Co,AquaDelight N.V. Coral Reef,2028,2,35880,467350
Italian Sardines Ltd. Liability Co,AquaDelight N.V. Coral Reef,2029,14,247115,2899340
Italian Sardines Ltd. Liability Co,AquaDelight N.V. Coral Reef,2030,15,260420,2685540
Italian Sardines Ltd. Liability Co,AquaDelight N.V. Coral Reef,2032,28,551785,5680750
Italian Sardines Ltd. Liability Co,AquaDelight N.V. Coral Reef,2034,1,25120,NA
Italian Sardines Ltd. Liability Co,Cape Verde Islands  Catchers GmbH & Co. KG Shipping,2028,7,122025,1470790
Italian Sardines Ltd. Liability Co,Cape Verde Islands  Catchers GmbH & Co. KG Shipping,2029,5,89645,1000405
Italian Sardines Ltd. Liability Co,Cape Verde Islands  Catchers GmbH & Co. KG Shipping,2030,11,191885,1750930
Italian Sardines Ltd. Liability Co,Cape Verde Islands  Catchers GmbH & Co. KG Shipping,2031,1,14605,148055
Italian Sardines Ltd. Liability Co,Cape Verde Islands  Catchers GmbH & Co. KG Shipping,2032,1,26140,299085
Italian Sardines Ltd. Liability Co,Caracola Azul Oyj &,2030,22,329850,3126390
Italian Sardines Ltd. Liability Co,Caracola Azul Oyj &,2031,52,838415,8626570
Italian Sardines Ltd. Liability Co,Caracola Azul Oyj &,2034,5,104175,NA
Italian Sardines Ltd. Liability Co,Caracola del Este Ltd. Liability Co,2031,2,33170,303220
Italian Sardines Ltd. Liability Co,Caracola del Este Ltd. Liability Co,2032,22,377300,3613290
Italian Sardines Ltd. Liability Co,Caracola del Este Ltd. Liability Co,2034,2,41675,NA
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2028,1,18005,215155
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2029,5,89335,1037630
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2030,7,106385,851220
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2031,17,318420,3135870
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2032,3,60955,605280
Italian Sardines Ltd. Liability Co,Caracola del Sol Services,2034,14,287930,NA
Italian Sardines Ltd. Liability Co,Dubingiai Ltd. Liability Co,2028,28,497020,6105545
Italian Sardines Ltd. Liability Co,Dubingiai Ltd. Liability Co,2029,83,1479805,17784475
Italian Sardines Ltd. Liability Co,Dubingiai Ltd. Liability Co,2030,48,852720,8049980
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2028,10,179300,2087845
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2029,5,88375,1099475
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2030,6,107825,1102715
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2031,2,35945,410255
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2033,1,20260,241070
Italian Sardines Ltd. Liability Co,Himachal Pradesh   AG Shipping,2034,7,133995,1262655
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2028,1,18015,219010
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2029,4,61570,672215
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2030,5,79660,793425
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2031,5,82210,820355
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2032,4,81025,1120365
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2033,2,38355,396295
Italian Sardines Ltd. Liability Co,Mar del Este CJSC,2034,28,563770,NA
Italian Sardines Ltd. Liability Co,Océano de Coral Corporation Express,2030,1,15065,156005
Italian Sardines Ltd. Liability Co,Océano de Coral Corporation Express,2031,40,679855,6877290
Italian Sardines Ltd. Liability Co,Océano de Coral Corporation Express,2032,12,201070,2559540
Italian Sardines Ltd. Liability Co,Océano de Coral Corporation Express,2033,80,1310375,NA
Italian Sardines Ltd. Liability Co,Océano de Coral Corporation Express,2034,76,1387330,NA
Italian Sardines Ltd. Liability Co,Orange River   Incorporated Shipping,2028,1,17980,231040
Italian Sardines Ltd. Liability Co,Orange River   Incorporated Shipping,2029,8,141780,1745080
Italian Sardines Ltd. Liability Co,Orange River   Incorporated Shipping,2031,13,242065,2302195
Italian Sardines Ltd. Liability Co,Orange River   Incorporated Shipping,2032,7,141950,1316760
Italian Sardines Ltd. Liability Co,Orange River   Incorporated Shipping,2034,12,236550,2128345
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2028,14,239840,2844040
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2029,23,406085,4884210
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2030,38,661850,5935410
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2031,74,1430550,14261690
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2032,28,535030,5521860
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2033,39,742570,NA
Italian Sardines Ltd. Liability Co,Sahara  LLC Co Consultants,2034,51,979820,9332520
Italian Sardines Ltd. Liability Co,Saltwater Supreme Pelican Ltd Enterprises,2028,50,837065,9923430
Italian Sardines Ltd. Liability Co,Saltwater Supreme Pelican Ltd Enterprises,2029,66,1096960,13489915
Italian Sardines Ltd. Liability Co,Saltwater Supreme Pelican Ltd Enterprises,2030,41,672315,6207795
