source,target,Year,Month,weights,totalweightkg,totalvalueofgoodsusd
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2029,11,10,227490,1354765
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2029,12,10,227145,1458710
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,1,10,222865,1332630
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,2,8,181605,1052620
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,3,6,125295,798315
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,4,2,46215,252110
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,6,6,125075,864385
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,7,4,87510,540255
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,8,2,38495,242100
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,9,2,46235,272095
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,10,4,86280,492265
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,11,8,177535,896905
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2030,12,4,95650,430135
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,1,10,226120,1093520
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,2,4,94445,524100
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,5,2,43705,254030
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,8,6,138965,712550
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,9,10,250245,1256695
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,10,5,133060,695245
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,11,2,56515,336225
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2031,12,4,104890,626355
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,1,2,45665,274170
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,2,6,156720,940620
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,4,2,47220,284070
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,5,2,47205,296210
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2032,6,2,47225,298160
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,2,2,47225,344255
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,6,2,44070,298080
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,9,4,91230,616360
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,11,2,47210,320100
Estrella del Mar ОАО Shipping,hǎi dǎn Corporation Wharf,2034,12,2,47250,212180
French  Seabed S.p.A. Forwading,-41,2028,3,1,18380,189110
French  Seabed S.p.A. Forwading,-41,2028,4,1,18380,190180
French  Seabed S.p.A. Forwading,-41,2028,10,2,36765,462160
French  Seabed S.p.A. Forwading,-41,2029,9,4,74105,869400
French  Seabed S.p.A. Forwading,-41,2029,10,5,80315,1074610
French  Seabed S.p.A. Forwading,-41,2030,3,3,55145,533155
French  Seabed S.p.A. Forwading,-41,2030,4,1,18375,175045
French  Seabed S.p.A. Forwading,-41,2030,11,1,18380,172165
French  Seabed S.p.A. Forwading,-41,2031,2,2,36760,346140
French  Seabed S.p.A. Forwading,-41,2031,3,3,55145,519260
French  Seabed S.p.A. Forwading,-41,2031,5,2,36760,344145
French  Seabed S.p.A. Forwading,-41,2032,9,1,20400,174060
French  Seabed S.p.A. Forwading,-41,2032,11,1,22040,148060
French  Seabed S.p.A. Forwading,-41,2033,1,1,22050,148065
French  Seabed S.p.A. Forwading,-41,2033,3,1,20795,209045
French  Seabed S.p.A. Forwading,-41,2033,4,3,66290,NA
French  Seabed S.p.A. Forwading,-41,2033,5,2,44180,NA
French  Seabed S.p.A. Forwading,-41,2033,7,1,22040,NA
French  Seabed S.p.A. Forwading,-41,2033,8,1,22035,NA
French  Seabed S.p.A. Forwading,-41,2033,9,1,19640,179135
French  Seabed S.p.A. Forwading,-41,2033,10,1,22045,201045
French  Seabed S.p.A. Forwading,-41,2033,11,2,44085,402265
French  Seabed S.p.A. Forwading,-41,2033,12,3,61270,556230
French  Seabed S.p.A. Forwading,-41,2034,1,2,41645,374145
French  Seabed S.p.A. Forwading,-41,2034,3,1,21180,185060
French  Seabed S.p.A. Forwading,-41,2034,7,1,22040,189130
French  Seabed S.p.A. Forwading,-41,2034,8,2,41365,360320
French  Seabed S.p.A. Forwading,-41,2034,9,4,86515,764290
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,6,1,18385,181120
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,8,1,18375,202060
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,9,1,18370,222150
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,10,4,73520,924320
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2028,11,1,23380,288035
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,1,1,18375,232155
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,2,2,36755,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,3,9,163400,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,4,2,36760,460400
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,5,12,219705,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,7,5,91280,1090505
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,8,19,356705,4188075
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,9,18,315555,3781150
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,10,18,329515,4016915
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,11,7,109665,1306735
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2029,12,7,128640,1434475
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,1,4,73530,745400
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,2,12,220530,2171090
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,3,23,423345,4073080
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,4,17,331530,3286615
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,5,9,164720,1603780
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,6,9,167570,1568730
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,7,8,151085,1389680
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,8,2,35605,274135
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,9,7,128385,1017680
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,10,3,54510,403145
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,11,11,201145,1930195
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2030,12,6,110115,1051550
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,1,6,113695,1080595
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,2,4,73505,662180
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,3,6,110265,1082575
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,4,3,54505,790370
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,5,8,147100,1477795
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,6,5,94730,1046385
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,7,9,164790,1756945
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,8,3,55180,619370
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,9,3,58940,495290
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,10,1,17660,175035
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2031,11,3,55595,545340
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,2,1,20455,200050
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,3,2,40670,396350
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,6,1,22750,224080
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,10,2,40375,306145
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,11,2,40810,313170
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2032,12,3,76845,470135
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,1,4,90490,677635
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,3,2,45155,454225
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,4,2,42125,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,6,7,154855,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,7,4,85725,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,8,9,171480,NA
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,9,4,88160,724510
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,10,4,85750,740250
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,11,4,85730,782265
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2033,12,5,110180,828205
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,1,2,44090,308070
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,3,1,22030,193090
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,6,2,40740,353200
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,10,2,42460,380155
French  Seabed S.p.A. Forwading,Arunachal Pradesh s Brine,2034,11,1,25970,234015
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,1,8,149115,1507935
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,2,6,102400,1043450
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,4,2,32570,338220
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,5,1,16275,156085
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,6,2,32575,328170
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,7,5,90815,956555
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,8,3,50840,558245
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,9,1,18385,222085
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,10,4,65120,796195
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,11,4,65790,826365
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2028,12,6,97690,1182645
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,1,3,48850,606250
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,3,8,130250,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,4,5,80980,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,5,4,64735,851675
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,6,2,33985,374205
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,7,3,48025,623230
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,8,1,16275,196105
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,9,7,113555,1373660
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,10,5,81005,958470
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,11,10,163370,1795850
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2029,12,8,130890,1487875
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,1,8,128550,1283590
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,2,1,15860,145125
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,3,8,129215,1272545
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,4,6,107450,1119620
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,5,1,16280,158110
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,6,3,48850,459230
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,7,2,32570,298190
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,8,7,116010,1046380
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,9,6,96445,825470
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,10,5,80990,769305
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,11,6,97480,923515
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2030,12,4,64800,568330
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,1,1,16280,153060
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,2,2,32145,303230
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,3,3,48840,462165
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,4,3,48760,461300
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,5,4,64695,728475
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,6,2,28280,267205
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,7,4,64720,598245
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,8,1,20810,200025
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,9,3,59495,535320
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,10,2,37365,369275
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,11,3,57650,566470
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2031,12,2,34685,340100
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,1,2,39385,387145
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,2,1,18840,184095
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,3,1,16170,157095
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,4,2,36155,353140
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2032,5,1,19095,187175
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,2,1,16280,165015
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,3,1,19880,200150
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,4,1,19640,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,6,1,16280,125095
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,7,2,31795,NA
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,8,2,32570,532120
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,9,1,16275,149085
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,10,1,16275,149040
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2033,12,1,16280,116030
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,1,6,97275,776275
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,2,4,73890,657305
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,3,3,53330,449325
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,4,1,16290,122100
French  Seabed S.p.A. Forwading,Caracola del Este Ltd. Liability Co,2034,6,1,16290,139095
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,2,1,18375,187135
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,3,2,36765,378130
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,4,1,16280,169090
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,8,2,36755,420195
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,9,1,16280,197155
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,10,1,18390,231225
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,11,2,36100,445235
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2028,12,1,17750,221190
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,1,1,18790,251020
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,3,2,36755,452330
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,4,2,16285,215215
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,8,1,18385,221200
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2029,10,1,18370,219085
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,3,3,48485,470260
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,7,1,17225,158020
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,8,1,18220,164025
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,9,2,31205,240175
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,10,3,53195,474310
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2030,11,2,36085,347150
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,1,3,53815,516365
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,2,1,17225,162120
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,3,3,52105,501280
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,5,3,52025,751450
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,6,1,18360,307055
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,7,2,34810,457295
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,10,3,54740,541335
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,11,4,70305,690205
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2031,12,1,20450,201190
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,1,2,39330,386200
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,3,3,37340,364240
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,5,2,43825,429390
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,9,1,19595,167105
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,10,1,20400,137090
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,11,2,44080,338175
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2032,12,2,53260,359095
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,2,1,22655,230050
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,5,1,22045,NA
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,6,3,57830,929145
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,8,1,20680,NA
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,10,1,20365,186135
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2033,11,4,64565,508095
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,1,1,20505,143125
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,2,1,20760,145020
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,4,1,19880,171110
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,5,1,19880,169125
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,6,2,41920,335145
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,7,2,41265,275090
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,9,1,21225,187050
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,10,1,19870,178145
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,11,1,20760,187010
French  Seabed S.p.A. Forwading,Caracola del Sol Services,2034,12,1,24640,123105
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2028,1,2,34880,352245
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2028,5,1,16370,164135
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2028,6,2,32780,330190
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2028,7,2,32885,350230
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2029,4,2,32700,397175
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2029,5,3,47590,586340
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2029,7,1,14155,165110
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2029,9,2,28220,303195
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,1,1,20105,238220
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,4,6,99200,923560
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,5,2,32165,314135
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,6,4,65455,776335
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,7,5,82055,893515
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,8,5,81740,780370
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2030,11,5,78385,743430
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,1,2,34945,301090
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,4,2,36495,341125
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,5,3,52890,497230
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,6,3,54395,519250
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,8,1,17890,175135
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,9,2,36720,364265
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2031,10,2,36735,366190
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2032,1,1,15065,149015
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2032,2,1,15155,149140
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2033,11,3,46975,414175
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2034,1,1,10955,89380
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2034,11,1,23055,208110
French  Seabed S.p.A. Forwading,Costa de la Felicidad Shipping,2034,12,1,18520,171060
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2029,10,2,33670,401260
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2029,11,11,189455,2168020
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2029,12,3,52595,620215
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,1,1,17740,164000
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,2,3,51670,474345
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,3,3,51660,552225
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,4,13,232245,2174895
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,8,4,72200,640255
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,9,3,58250,495245
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2030,10,2,35490,236105
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,2,1,17750,163160
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,3,4,72625,496570
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,4,1,18145,304225
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,5,1,18150,304130
French  Seabed S.p.A. Forwading,Himachal Pradesh  BV Holdings,2031,6,1,17740,111095
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,1,5,89995,907340
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,2,2,36750,364280
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,8,1,18380,210100
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,10,2,36755,462260
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2028,12,1,18375,229025
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2029,12,1,18385,188125
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,1,1,18290,185175
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,3,2,36125,348200
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,4,1,17740,169075
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,7,3,56000,496360
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,9,3,55130,492190
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,10,7,128145,1143605
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2030,12,2,36750,344250
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,2,2,36770,346185
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,3,9,163720,1552775
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,4,2,36245,343250
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,5,8,146975,1376750
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,6,3,55170,522145
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,7,4,72785,690360
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,8,1,18460,178165
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2031,11,2,36490,358200
French  Seabed S.p.A. Forwading,Lake Turkana  Charter Boat  NV Marine,2033,4,2,42490,NA
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,1,1,17215,174030
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,2,5,88945,919630
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,3,1,18370,189070
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,4,1,17220,181065
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,5,2,34450,334150
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,7,1,17225,184055
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,10,1,18385,231225
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2028,12,1,17215,215120
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,1,1,17230,217020
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,3,3,55085,695400
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,7,1,21930,270140
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,8,2,36760,435270
French  Seabed S.p.A. Forwading,Mar del Este CJSC,2029,9,8,145825,1794785
