source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Aqua Aura LLC Investment,hǎi dǎn Corporation Wharf,2029,39,864325,NA
Aqua Aura LLC Investment,hǎi dǎn Corporation Wharf,2030,13,291525,1503865
Aqua Aura LLC Investment,hǎi dǎn Corporation Wharf,2032,1,22710,172020
Aqua Aura Nori Ltd. Corporation Brothers,Mar del Este CJSC,2031,148,7069110,18252935
Aqua Aura Nori Ltd. Corporation Brothers,Mar del Este CJSC,2032,165,8210205,29693515
Aqua Aura Nori Ltd. Corporation Brothers,Mar del Este CJSC,2033,50,2863570,11499415
Aqua Aura Nori Ltd. Corporation Brothers,páng xiè S.A. de C.V. Line,2028,132,8437065,39462905
Aqua Aura Nori Ltd. Corporation Brothers,páng xiè S.A. de C.V. Line,2030,76,5616705,15785855
Aqua Aura Nori Ltd. Corporation Brothers,páng xiè S.A. de C.V. Line,2031,42,3017305,8299440
Aqua Aura SE Marine life,-5962,2031,68,1272630,11943980
Aqua Aura SE Marine life,Adriatic Mackerel Ges.m.b.H. Family,2031,21,404735,5372550
Aqua Aura SE Marine life,Adriatic Mackerel Ges.m.b.H. Family,2032,31,599875,11287460
Aqua Aura SE Marine life,Adriatic Mackerel Ges.m.b.H. Family,2033,143,3021050,NA
Aqua Aura SE Marine life,Adriatic Mackerel Ges.m.b.H. Family,2034,116,2415150,47021625
Aqua Aura SE Marine life,Caracola del Sol Services,2028,16,482890,5685880
Aqua Aura SE Marine life,Caracola del Sol Services,2029,104,2896955,31039330
Aqua Aura SE Marine life,Caracola del Sol Services,2030,99,2132965,23618105
Aqua Aura SE Marine life,Caracola del Sol Services,2031,90,1774060,16336550
Aqua Aura SE Marine life,Caracola del Sol Services,2034,2,18905,270170
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2028,8,369275,1953805
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2029,22,737830,11750920
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2030,31,824840,10954680
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2031,25,521115,5629410
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2032,7,202480,2067775
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2033,7,201845,1671170
Aqua Aura SE Marine life,Costa de la Felicidad Shipping,2034,12,483525,1783965
Aqua Aura SE Marine life,Costa del Mar Inc Forwading,2028,5,73395,903580
Aqua Aura SE Marine life,Costa del Mar Inc Forwading,2031,29,557065,5209630
Aqua Aura SE Marine life,Costa del Mar Inc Forwading,2033,26,503535,19077635
Aqua Aura SE Marine life,Costa del Mar Inc Forwading,2034,113,2125585,38738165
Aqua Aura SE Marine life,Fresh Ltd. Liability Co,2032,123,2452135,52975195
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2028,19,408990,4522415
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2029,10,185005,976610
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2030,8,137465,1289630
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2031,46,867030,7439570
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2032,25,736805,4867340
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2033,12,265595,2112150
Aqua Aura SE Marine life,Océano de Coral Corporation Express,2034,41,2367805,NA
Aqua Aura SE Marine life,Olas del Mar Worldwide,2029,2,212100,1590855
Aqua Aura SE Marine life,Olas del Mar Worldwide,2030,35,3904720,8898720
Aqua Aura SE Marine life,Olas del Mar Worldwide,2031,51,11364440,20136205
Aqua Aura SE Marine life,Olas del Mar Worldwide,2032,53,8549135,22414175
Aqua Aura SE Marine life,Olas del Mar Worldwide,2033,2,99825,810675
Aqua Aura SE Marine life,Saltwater Supreme Pelican Ltd Enterprises,2034,66,1714295,44412630
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2028,8,254215,2722695
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2029,12,397270,4073925
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2030,6,136255,1288185
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2031,4,367840,4623265
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2032,8,328860,7276075
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2033,5,247285,8505810
Aqua Aura SE Marine life,SeaTree Ltd. Liability Co Holdings,2034,11,647205,13423595
Aqua Aura SE Marine life,Selous Game Reserve  S.A. de C.V.,2030,2,54235,84865
Aqua Aura SE Marine life,Selous Game Reserve  S.A. de C.V.,2031,2,368980,898430
Aqua Aura SE Marine life,Selous Game Reserve  S.A. de C.V.,2032,2,540135,958615
Aqua Aura SE Marine life,Selous Game Reserve  S.A. de C.V.,2033,42,7725975,45628995
Aqua Aura SE Marine life,Selous Game Reserve  S.A. de C.V.,2034,152,16506170,NA
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2028,5,263425,2095085
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2029,4,70505,541315
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2030,14,310800,1789550
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2031,27,518565,1732940
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2032,20,480290,2138000
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2033,39,1005455,10147820
Aqua Aura SE Marine life,Spanish Anchovy CJSC Marine,2034,21,618670,8194005
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2028,12,282515,5777105
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2029,12,252235,4000405
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2030,4,140980,582215
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2031,12,267605,2049575
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2032,10,223180,1785910
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2033,8,195385,NA
Aqua Aura SE Marine life,Yu xian  SRL Industrial,2034,6,140545,2247270
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2028,146,3792475,66561000
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2029,53,1384355,21922250
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2030,38,1993655,6764040
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2031,63,1965665,NA
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2032,33,1206025,10838860
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2033,20,448550,NA
Aqua Aura SE Marine life,hǎi dǎn Corporation Wharf,2034,150,4231085,NA
Aqua Aura SE Marine life,xún yú GmbH Seagull,2028,2,49820,97670
Aqua Aura SE Marine life,xún yú GmbH Seagull,2029,1,24860,44415
Aqua Aura SE Marine life,xún yú GmbH Seagull,2030,6,294935,612005
Aqua Aura SE Marine life,xún yú GmbH Seagull,2031,5,596880,1657090
Aqua Aura SE Marine life,xún yú GmbH Seagull,2032,18,832035,NA
Aqua Aura SE Marine life,xún yú GmbH Seagull,2033,21,930510,10996575
Aqua Aura SE Marine life,xún yú GmbH Seagull,2034,26,1114555,2590485
Aqua Azul LC International,-5669,2028,54,1152300,10701090
Aqua Azul LC International,-5669,2029,82,1742425,NA
Aqua Azul LC International,-5669,2030,15,325940,4645025
Aqua Azul LC International,-5670,2028,21,445800,3978780
Aqua Azul LC International,-5670,2029,28,567035,NA
Aqua Azul LC International,-5670,2030,24,502690,8719680
Aqua Azul LC International,Arunachal Pradesh s Brine,2028,242,4556895,42085785
Aqua Azul LC International,Arunachal Pradesh s Brine,2029,215,3991530,NA
Aqua Azul LC International,Arunachal Pradesh s Brine,2030,306,5780760,57298235
Aqua Azul LC International,Arunachal Pradesh s Brine,2031,347,6586055,65951770
Aqua Azul LC International,Arunachal Pradesh s Brine,2032,373,7724675,106709435
Aqua Azul LC International,Arunachal Pradesh s Brine,2033,568,11724840,120710495
Aqua Azul LC International,Arunachal Pradesh s Brine,2034,724,15011670,216900775
Aqua Azul LC International,Caracola del Sol Services,2028,14,340555,2953155
Aqua Azul LC International,Caracola del Sol Services,2030,6,113140,1261720
Aqua Azul LC International,Caracola del Sol Services,2031,16,302975,3792630
Aqua Azul LC International,Caracola del Sol Services,2032,27,615975,6458335
Aqua Azul LC International,Caracola del Sol Services,2033,34,828270,13027830
Aqua Azul LC International,Caracola del Sol Services,2034,16,377425,3839695
Aqua Azul LC International,Mar del Este CJSC,2028,23,483325,4383410
Aqua Azul LC International,Mar del Este CJSC,2029,13,274875,2510125
Aqua Azul LC International,Mar del Este CJSC,2030,4,82800,801265
Aqua Azul LC International,Mar del Este CJSC,2031,10,300265,3319285
Aqua Azul LC International,Mar del Este CJSC,2032,12,270540,2981250
Aqua Azul LC International,Mar del Este CJSC,2033,8,179545,1925935
Aqua Azul LC International,Mar del Este CJSC,2034,6,136990,2152140
Aqua Azul LC International,Mar del Placer Manatee,2028,1,13100,144095
Aqua Azul LC International,Mar del Placer Manatee,2030,28,597350,6059210
Aqua Azul LC International,Mar del Placer Manatee,2031,90,1978390,23409910
Aqua Azul LC International,Mar del Placer Manatee,2032,132,3006310,41493755
Aqua Azul LC International,Mar del Placer Manatee,2033,30,659535,7690235
Aqua Azul LC International,Mar del Placer Manatee,2034,14,311415,3395755
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2028,19,405410,3530765
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2029,2,47445,417090
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2030,18,421055,5138700
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2031,13,309710,3309495
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2032,2,40660,482440
Aqua Azul LC International,hǎi dǎn Corporation Wharf,2033,2,48190,525230
Aqua Azul Oyster  BV Freight ,Mar del Este CJSC,2028,30,608935,1913450
Aqua Azul Oyster  BV Freight ,Mar del Este CJSC,2029,8,173100,586475
Aqua Azul Oyster  BV Freight ,Mar del Este CJSC,2030,30,654020,2238435
Aqua Azul Oyster  BV Freight ,Mar del Este CJSC,2031,10,218010,858390
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2028,4,90500,604255
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2029,2,47700,366100
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2030,10,232365,1502725
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2031,14,309290,2007170
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2032,15,312185,3076320
Aqua Gourmet GmbH & Co. KG Forwading,Mar del Este CJSC,2033,6,94390,890365
Aqua Mermaid Sagl Merchants,Caracola del Sol Services,2029,1,15805,195170
Aqua Mermaid Sagl Merchants,Caracola del Sol Services,2031,9,155100,1523950
Aqua Mermaid Sagl Merchants,Caracola del Sol Services,2032,39,701350,7915095
Aqua Mermaid Sagl Merchants,Caracola del Sol Services,2033,31,510350,NA
Aqua Mermaid Sagl Merchants,Caracola del Sol Services,2034,20,354995,3329490
Aqua Mermaid Sagl Merchants,Mar de la Felicidad GmbH Worldwide,2030,7,113460,1038490
Aqua Mermaid Sagl Merchants,Mar de la Felicidad GmbH Worldwide,2031,12,196885,2449445
Aqua Mermaid Sagl Merchants,Mar de la Felicidad GmbH Worldwide,2032,21,365520,4412345
Aqua Mermaid Sagl Merchants,Mar de la Felicidad GmbH Worldwide,2033,12,216570,2372355
Aqua Mermaid Sagl Merchants,Mar de la Felicidad GmbH Worldwide,2034,19,335000,3211300
Aqua Mermaid Sagl Merchants,Sea Breeze Corporation Marine sanctuary,2028,19,338660,3921850
Aqua Mermaid Sagl Merchants,Sea Breeze Corporation Marine sanctuary,2029,8,143455,1818590
Aqua Mermaid Sagl Merchants,Sea Breeze Corporation Marine sanctuary,2033,29,493040,NA
Aqua Mermaid Sagl Merchants,Sea Breeze Corporation Marine sanctuary,2034,15,234270,1894810
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2028,26,463210,NA
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2029,13,232740,851600
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2030,29,512525,2955480
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2031,23,412750,2638615
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2032,16,299590,709545
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2033,25,465960,NA
Aqua Mermaid Seafarer Sp Solutions,Lake Kivu   BV United,2034,31,580085,NA
Aqua Mermaid Seafarer Sp Solutions,Lake Victoria Nile    Corporation,2028,23,470490,2549395
Aqua Mermaid Seafarer Sp Solutions,Lake Victoria Nile    Corporation,2029,8,163700,1127630
Aqua Mermaid Seafarer Sp Solutions,Lake Victoria Nile    Corporation,2030,12,245620,1687565
Aqua Mermaid Seafarer Sp Solutions,Lake Victoria Nile    Corporation,2031,18,365300,2362940
Aqua Mermaid Seafarer Sp Solutions,Lake Victoria Nile    Corporation,2032,14,275870,821500
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2028,15,304805,NA
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2029,19,429875,NA
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2030,35,765850,2594790
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2031,39,862905,2645950
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2032,25,580980,1034995
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2033,9,202090,NA
Aqua Mermaid Seafarer Sp Solutions,Mar del Este CJSC,2034,5,110395,192785
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2028,11,225095,642585
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2029,7,143370,501005
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2030,1,20470,174130
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2031,7,141020,955390
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2032,11,216800,1167825
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2033,8,157725,635960
Aqua Mermaid Seafarer Sp Solutions,Orange River   Incorporated Shipping,2034,7,137895,768375
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2029,5,109660,273130
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2030,7,92255,294170
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2031,24,519670,1401705
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2032,25,526135,1032805
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2033,8,175875,349865
Aqua Mermaid Seafarer Sp Solutions,hǎi dǎn Corporation Wharf,2034,3,66790,137485
Aqua Ventures Dry dock,Caracola del Sol Services,2028,37,585860,13839780
Aqua Ventures Dry dock,Caracola del Sol Services,2029,45,839345,23492230
Aqua Ventures Dry dock,Caracola del Sol Services,2030,34,588295,16638575
Aqua Ventures Dry dock,Caracola del Sol Services,2031,36,663310,18737915
Aqua Ventures Dry dock,Caracola del Sol Services,2032,4,47155,1384375
Aqua Ventures Dry dock,Caracola del Sol Services,2033,16,386725,NA
Aqua Ventures Dry dock,Himachal Pradesh   AG Shipping,2029,21,407130,4582195
Aqua Ventures Dry dock,Himachal Pradesh   AG Shipping,2030,39,788985,9194970
AquaCuisine  Ltd. Liability Co,hǎi dǎn Corporation Wharf,2031,1,19915,196095
AquaCuisine  Ltd. Liability Co,hǎi dǎn Corporation Wharf,2032,11,212905,2098220
AquaCuisine  Ltd. Liability Co,hǎi dǎn Corporation Wharf,2033,38,773765,NA
AquaCuisine  Ltd. Liability Co,hǎi dǎn Corporation Wharf,2034,27,550000,5972160
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2028,23,471435,895055
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2029,7,121900,404595
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2030,23,430335,1009685
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2031,11,215355,395975
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2032,18,361510,616570
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2033,24,510665,1412805
AquaCuisine  Ltd. Liability Co Nautilus,Mar del Este CJSC,2034,27,572670,1446430
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2028,4,77245,319205
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2029,12,246240,1167495
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2030,11,225965,982850
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2031,9,185500,726360
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2032,9,188495,616515
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2033,4,85225,227665
AquaCuisine  Ltd. Liability Co Nautilus,Playa Blanca Sagl Shipping,2034,13,277210,688460
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2028,16,323680,696990
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2029,12,237540,675915
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2030,15,306860,705540
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2031,9,187270,345815
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2032,4,82265,152550
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2033,14,297035,605165
AquaCuisine  Ltd. Liability Co Nautilus,Vespuci Seagrass A/S Consultants,2034,19,396015,881565
AquaCuisine AG Marine ecology,Madagascar Coast  AG Freight ,2029,4,69940,424355
AquaCuisine AG Marine ecology,Madagascar Coast  AG Freight ,2030,8,138645,652865
AquaCuisine AG Marine ecology,Madagascar Coast  AG Freight ,2031,11,201490,1171810
AquaCuisine AG Marine ecology,Madagascar Coast  AG Freight ,2032,23,429300,2785310
AquaCuisine AG Marine ecology,Madagascar Coast  AG Freight ,2034,9,164560,989625
AquaCuisine AG Marine ecology,Mar de la Vida LC,2028,46,1006460,4880320
AquaCuisine AG Marine ecology,Mar de la Vida LC,2029,6,54020,267880
AquaCuisine AG Marine ecology,Mar de la Vida LC,2030,4,56025,330415
AquaCuisine AG Marine ecology,Mar de la Vida LC,2031,2,24010,132875
AquaDelicious Marina BV Worldwide,Zambezi Escarpment  Incorporated United,2029,13,238065,2130080
AquaDelicious Marina BV Worldwide,Zambezi Escarpment  Incorporated United,2030,19,250720,1736655
AquaDelicious Marina BV Worldwide,Zambezi Escarpment  Incorporated United,2031,38,493335,3418815
AquaDelicious Marina BV Worldwide,Zambezi Escarpment  Incorporated United,2032,21,303160,3172440
AquaDelicious Marina BV Worldwide,Zambezi Escarpment  Incorporated United,2033,9,133020,1140510
AquaFresh Foods CJSC -,Caracola del Sol Services,2028,32,689640,2695995
AquaFresh Foods CJSC -,Caracola del Sol Services,2029,30,628945,2709020
AquaFresh Foods CJSC -,Caracola del Sol Services,2030,24,517675,2231320
AquaFresh Foods CJSC -,Caracola del Sol Services,2031,8,165080,729715
AquaFresh Foods CJSC -,Caracola del Sol Services,2032,4,112820,1076615
AquaFresh Foods CJSC -,Caracola del Sol Services,2033,11,268690,2138785
AquaFresh Foods CJSC -,Caracola del Sol Services,2034,9,194110,2752500
Arena Azul Ltd. Liability Co Solutions,Mar del Este CJSC,2028,50,562180,2838500
Arena Azul Ltd. Liability Co Solutions,Mar del Este CJSC,2029,8,118585,708630
Arena del Mar Corp Transport,Brisa del Este BV,2028,149,3123335,NA
Arena del Mar Corp Transport,Brisa del Este BV,2029,33,695345,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2028,9,183640,804055
Arena del Sol Incorporated,Olas del Sur Ltd,2029,37,723130,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2030,36,749485,5172840
Arena del Sol Incorporated,Olas del Sur Ltd,2031,16,337350,2600600
Arena del Sol Incorporated,Olas del Sur Ltd,2032,2,42030,385145
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,124,2573810,8056140
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,32,668855,NA
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,2,41765,298090
Arena del Sol Pic,Bay of Bengal's Sagl,2028,12,259590,824720
Arena del Sol Pic,Bay of Bengal's Sagl,2029,153,2956220,NA
Arena del Sol Pic,Caracola del Sol Services,2028,85,1546410,NA
Arena del Sol Pic,Caracola del Sol Services,2029,3,54295,727405
Arena del Sol Pic,Caracola del Sol Services,2030,1,18600,166115
Arena del Sol Pic,Caracola del Sol Services,2031,20,354845,3632565
Arena del Sol Pic,Caracola del Sol Services,2032,27,455030,4980010
Arena del Sol Pic,Caracola del Sol Services,2033,59,864150,NA
Arena del Sol Pic,Caracola del Sol Services,2034,40,413720,4306425
Arena del Sol Pic,Mar del Este CJSC,2028,17,349485,1556025
Arena del Sol Pic,Mar del Este CJSC,2029,6,118975,NA
Arena del Sol Pic,Mar del Este CJSC,2030,2,37765,122040
Arena del Sol Pic,Mar del Este CJSC,2031,1,7775,130075
Arena del Sol Pic,Mar del Este CJSC,2032,6,130665,426565
Arena del Sol Pic,Mar del Este CJSC,2033,13,255180,1325040
Arena del Sol Pic,Mar del Este CJSC,2034,23,492130,2221915
Arena del Sol Pic,Niger Bend   Limited Liability Company Marine ecology,2028,56,1005225,NA
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2028,119,2486285,8073060
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2029,41,859480,NA
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2031,2,27965,83845
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,230,4865820,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,251,4569240,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2029,36,685010,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2031,2,36065,354090
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,24,458135,4842690
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,29,569965,5685825
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,8,132860,1398870
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2031,3,41570,439270
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,106,2164845,6759555
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,37,705100,NA
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,30,561610,3850330
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,46,860370,5012800
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,47,885345,4569190
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2033,7,140540,571795
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2034,11,234255,1156605
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2028,9,187985,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,12,248510,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,14,279100,978730
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2031,6,112360,628455
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2032,6,119475,390775
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2033,2,40660,180470
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2034,2,46825,222115
Arena del Sol SRL,Caracola del Sol Services,2028,67,1596395,5915625
Arena del Sol SRL,Caracola del Sol Services,2029,1,18000,100005
Arena del Sol SRL,Caracola del Sol Services,2030,2,44035,173245
Arena del Sol SRL,Caracola del Sol Services,2031,9,203435,1956940
Arena del Sol SRL,Caracola del Sol Services,2032,9,152360,1042495
Arena del Sol SRL,Caracola del Sol Services,2033,4,71445,640980
Arena del Sol SRL,Caracola del Sol Services,2034,8,152585,1173770
Arena del Sol SRL,Costa de la Felicidad Shipping,2029,5,116440,626195
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,18,425565,2282500
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,13,298345,1828645
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,34,781405,8026385
Arena del Sol SRL,Costa de la Felicidad Shipping,2034,4,92075,708310
Arena del Sol SRL,Haryana s Sagl Transport,2030,1,12010,156095
Arena del Sol SRL,Haryana s Sagl Transport,2032,23,544220,3081390
Arena del Sol SRL,Haryana s Sagl Transport,2033,40,878260,8085315
Arena del Sol SRL,Haryana s Sagl Transport,2034,6,135070,611290
Arena del Sol SRL,Mar del Este CJSC,2028,12,297155,970410
Arena del Sol SRL,Mar del Este CJSC,2029,11,249170,980670
Arena del Sol SRL,Mar del Este CJSC,2030,3,46510,225965
Arena del Sol SRL,Mar del Este CJSC,2031,15,293745,1411050
Arena del Sol SRL,Mar del Este CJSC,2032,1,21755,250035
Arena del Sol SRL,Mar del Este CJSC,2033,8,163160,1129925
Arena del Sol SRL,Mar del Este CJSC,2034,11,228785,1880725
Arena del Sol SRL,Olas del Sur Ltd,2028,19,412895,1895495
Arena del Sol SRL,Olas del Sur Ltd,2029,12,258140,1354435
Arena del Sol SRL,Olas del Sur Ltd,2030,11,240200,1249655
Arena del Sol SRL,Olas del Sur Ltd,2031,18,422445,2456605
Arena del Sol SRL,Olas del Sur Ltd,2032,52,1219285,4784720
Arena del Sol SRL,Olas del Sur Ltd,2033,12,267810,1720515
Arena del Sol SRL,Olas del Sur Ltd,2034,14,243390,2369600
Arena del Sol SRL,Pao gan SE Seal,2028,35,836115,6176595
Arena del Sol SRL,Pao gan SE Seal,2029,91,2178260,14354530
Arena del Sol SRL,Pao gan SE Seal,2030,26,594710,3799730
Arena del Sol SRL,Pao gan SE Seal,2031,17,391190,2812800
Arena del Sol SRL,Pao gan SE Seal,2032,41,845025,5671425
Arena del Sol SRL,Pao gan SE Seal,2033,4,74480,1112255
Arena del Sol SRL,Pao gan SE Seal,2034,2,48010,137605
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2029,4,92060,257310
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2030,6,69030,1178485
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2031,20,348060,2206665
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2032,4,83940,633970
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2033,29,553025,3468310
Arena del Sol SRL,Selous Game Reserve  S.A. de C.V.,2034,29,674840,5691130
Arena del Sol SRL,Shou gan  Sagl Mudflat,2031,4,86830,427890
Arena del Sol SRL,Shou gan  Sagl Mudflat,2032,124,2526285,17637900
Arena del Sol SRL,Shou gan  Sagl Mudflat,2033,78,1678760,14676080
Arena del Sol SRL,Yu gan  Sea spray GmbH Industrial,2029,35,837885,3679760
Arena del Sol SRL,Yu gan  Sea spray GmbH Industrial,2030,141,3406365,20844230
Arena del Sol SRL,Yu gan  Sea spray GmbH Industrial,2031,18,423210,2937400
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2028,21,406580,1133360
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2029,1,24000,140135
